S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
18705,2022-06-27 08:56:00,C13472405169,0,,Season         ,$0.00 ,2022-06-27 14:54:00
18707,2022-06-27 08:57:00,C13473649814,0,,Season         ,$0.00 ,2022-06-27 13:50:00
18709,2022-06-27 08:58:00,C13472388224,0,,Season         ,$0.00 ,2022-06-27 20:38:00
18711,2022-06-27 09:00:00,C13060061202,1.00E+15,,Hourly         ,$1.50 ,2022-06-27 12:11:00
18715,2022-06-27 09:03:00,C13472709082,0,,Season         ,$0.00 ,2022-06-27 18:33:00
18716,2022-06-27 09:04:00,C110012345678789,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 13:10:00
18718,2022-06-27 09:05:00,C13475191392,0,,Season         ,$0.00 ,2022-06-27 17:42:00
18720,2022-06-27 09:06:00,C13472269350,1.11E+15,,Hourly         ,$15.68 ,2022-06-27 17:40:00
18724,2022-06-27 09:09:00,C13470957551,0,,Season         ,$0.00 ,2022-06-27 17:01:00
18726,2022-06-27 09:10:00,C13565702867,0,,Season         ,$0.00 ,2022-06-27 17:39:00
18728,2022-06-27 09:12:00,C13566533264,0,,Season         ,$0.00 ,2022-06-27 18:28:00
18731,2022-06-27 09:12:00,C13374740135,0,,Season         ,$0.00 ,2022-06-27 19:07:00
18734,2022-06-27 09:15:00,C13469629317,1.11E+15,,Hourly         ,$7.15 ,2022-06-27 11:58:00
18736,2022-06-27 09:15:00,C13474603317,0,,Hourly         ,$0.00 ,2022-06-27 19:18:00
18738,2022-06-27 09:16:00,C13469312119,0,,Season         ,$0.00 ,2022-06-27 12:47:00
18741,2022-06-27 09:17:00,C13472535554,0,,Season         ,$0.00 ,2022-06-27 18:21:00
18746,2022-06-27 09:21:00,C13471884165,0,,Season         ,$0.00 ,2022-06-27 16:31:00
18747,2022-06-27 09:21:00,C13473711483,0,,Season         ,$0.00 ,2022-06-27 13:48:00
18748,2022-06-27 09:22:00,C13475328633,0,,Hourly         ,$0.00 ,2022-06-27 19:19:00
18750,2022-06-27 09:23:00,C13370478038,1.11E+15,,Hourly         ,$25.48 ,2022-06-27 18:12:00
18752,2022-06-27 09:24:00,C13060081373,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 19:45:00
18753,2022-06-27 09:24:00,C13472811151,1.11E+15,,Hourly         ,$6.24 ,2022-06-27 11:47:00
18756,2022-06-27 09:27:00,C13388413404,1.11E+15,,Hourly         ,$0.96 ,2022-06-27 09:50:00
18757,2022-06-27 09:28:00,C13473203991,0,,Season         ,$0.00 ,2022-06-27 18:16:00
18759,2022-06-27 09:28:00,C13473101073,0,,Season         ,$0.00 ,2022-06-27 17:50:00
18761,2022-06-27 09:31:00,C13388732950,0,,Hourly         ,$0.00 ,2022-06-27 09:40:00
18763,2022-06-27 09:32:00,C13474398130,0,,Season         ,$0.00 ,2022-06-27 12:24:00
18765,2022-06-27 09:32:00,C13388908089,1.11E+15,,Hourly         ,$0.76 ,2022-06-27 09:51:00
18766,2022-06-27 09:34:00,C13061063306,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 19:40:00
18768,2022-06-27 09:37:00,C13566271442,0,,Season         ,$0.00 ,2022-06-27 12:35:00
18770,2022-06-27 09:38:00,C13061439835,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 18:35:00
18775,2022-06-27 09:42:00,C13566378954,0,,Season         ,$0.00 ,2022-06-27 15:20:00
18777,2022-06-27 09:44:00,C13388850621,1.11E+15,,Hourly         ,$1.00 ,2022-06-27 10:09:00
18780,2022-06-27 09:46:00,C13473873738,1.11E+15,,Hourly         ,$10.33 ,2022-06-27 15:09:00
18782,2022-06-27 09:48:00,C13388205791,1.11E+15,,Hourly         ,$18.44 ,2022-06-27 16:43:00
18788,2022-06-27 09:54:00,C13388682699,1.11E+15,,Hourly         ,$0.52 ,2022-06-27 10:06:00
18791,2022-06-27 09:57:00,C13473544546,0,,Season         ,$0.00 ,2022-06-27 13:01:00
18792,2022-06-27 09:58:00,C13474179472,1.11E+15,,Hourly         ,$16.86 ,2022-06-27 18:26:00
18795,2022-06-27 10:01:00,C13472810062,0,,Hourly         ,$0.00 ,2022-06-27 10:10:00
18804,2022-06-27 10:12:00,C13388398133,1.11E+15,,Hourly         ,$0.48 ,2022-06-27 10:23:00
18807,2022-06-27 10:23:00,C13475045599,0,,Season         ,$0.00 ,2022-06-27 19:21:00
18809,2022-06-27 10:26:00,C13388945695,1.11E+15,,Hourly         ,$22.96 ,2022-06-27 19:20:00
18811,2022-06-27 10:28:00,C13388537725,0,,Hourly         ,$0.00 ,2022-06-27 10:35:00
18817,2022-06-27 10:46:00,C13058640931,0,,Season         ,$0.00 ,2022-06-27 20:19:00
18818,2022-06-27 10:46:00,C13471561797,0,,Season         ,$0.00 ,2022-06-27 19:39:00
18821,2022-06-27 10:49:00,C13566591632,0,,Season         ,$0.00 ,2022-06-27 18:36:00
18824,2022-06-27 10:51:00,C13468670065,1.11E+15,,Hourly         ,$1.21 ,2022-06-27 11:16:00
18825,2022-06-27 10:51:00,C13565807839,1.11E+15,,Hourly         ,$10.08 ,2022-06-27 14:17:00
18827,2022-06-27 10:53:00,C13565944873,0,,Season         ,$0.00 ,2022-06-27 13:50:00
18829,2022-06-27 10:56:00,C13389066343,1.11E+15,,Hourly         ,$0.96 ,2022-06-27 11:15:00
18831,2022-06-27 10:58:00,C13472256885,1.11E+15,,Hourly         ,$1.43 ,2022-06-27 11:26:00
18835,2022-06-27 11:22:00,C13473694421,0,,Season         ,$0.00 ,2022-06-27 17:58:00
18838,2022-06-27 11:27:00,C13373673156,0,,Season         ,$0.00 ,2022-06-27 18:30:00
18840,2022-06-27 11:29:00,C13388373624,1.11E+15,,Hourly         ,$1.25 ,2022-06-27 11:53:00
18842,2022-06-27 11:29:00,C13472943869,0,,Season         ,$0.00 ,2022-06-27 18:51:00
18846,2022-06-27 11:34:00,C13471978973,0,,Season         ,$0.00 ,2022-06-27 16:52:00
18848,2022-06-27 11:36:00,C13565938745,0,,Hourly         ,$0.00 ,2022-06-27 11:40:00
18850,2022-06-27 11:37:00,C13471938534,1.11E+15,,Hourly         ,$9.63 ,2022-06-27 15:01:00
18857,2022-06-27 11:44:00,C13475170472,0,,Season         ,$0.00 ,2022-06-27 21:02:00
18860,2022-06-27 11:51:00,C13566365393,0,,Hourly         ,$0.00 ,2022-06-27 22:41:00
18862,2022-06-27 11:53:00,C13059527180,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 13:00:00
18868,2022-06-27 12:02:00,C13469182989,0,,Season         ,$0.00 ,2022-06-27 17:52:00
18870,2022-06-27 12:03:00,C13473389872,1.11E+15,,Hourly         ,$6.70 ,2022-06-27 15:32:00
18873,2022-06-27 12:04:00,C13565716703,0,,Season         ,$0.00 ,2022-06-27 19:15:00
18879,2022-06-27 12:09:00,C13469842274,1.11E+15,,Hourly         ,$8.43 ,2022-06-27 15:11:00
18880,2022-06-27 12:10:00,C13473646803,1.11E+15,,Hourly         ,$3.50 ,2022-06-27 13:19:00
18883,2022-06-27 12:12:00,C13388060593,1.11E+15,,Hourly         ,$5.35 ,2022-06-27 13:58:00
18885,2022-06-27 12:17:00,C13471523386,0,,Season         ,$0.00 ,2022-06-27 16:06:00
18889,2022-06-27 12:22:00,C13471195884,1.11E+15,,Hourly         ,$5.26 ,2022-06-27 14:08:00
18888,2022-06-27 12:22:00,C13473974635,0,,Season         ,$0.00 ,2022-06-27 18:45:00
18892,2022-06-27 12:23:00,C13468962964,0,,Hourly         ,$0.00 ,2022-06-27 19:44:00
18895,2022-06-27 12:29:00,C13388529951,1.11E+15,,Hourly         ,$2.15 ,2022-06-27 13:11:00
18897,2022-06-27 12:34:00,C13474993145,1.11E+15,,Hourly         ,$1.20 ,2022-06-27 12:58:00
18904,2022-06-27 12:47:00,C13473715847,0,,Season         ,$0.00 ,2022-06-27 19:35:00
18906,2022-06-27 12:52:00,C13474727090,1.11E+15,,Hourly         ,$1.65 ,2022-06-27 13:24:00
18911,2022-06-27 12:58:00,C13566204120,1.11E+15,,Hourly         ,$1.55 ,2022-06-27 13:28:00
18916,2022-06-27 13:06:00,C13388276497,1.11E+15,,Hourly         ,$0.80 ,2022-06-27 13:22:00
18922,2022-06-27 13:15:00,C13388891193,1.11E+15,,Hourly         ,$6.82 ,2022-06-27 17:06:00
18925,2022-06-27 13:19:00,C13471744684,0,,Season         ,$0.00 ,2022-06-27 19:07:00
18929,2022-06-27 13:26:00,C13566271442,0,,Season         ,$0.00 ,2022-06-27 19:01:00
18933,2022-06-27 13:31:00,C13566572559,1.11E+15,,Hourly         ,$3.13 ,2022-06-27 14:41:00
18936,2022-06-27 13:34:00,C13388749435,0,,Hourly         ,$0.00 ,2022-06-27 13:41:00
18939,2022-06-27 13:43:00,C13472663488,0,,Season         ,$0.00 ,2022-06-27 20:30:00
18940,2022-06-27 13:46:00,C13059894304,1.01E+15,,Hourly         ,$1.50 ,2022-06-27 22:19:00
18946,2022-06-27 13:55:00,C13472649122,0,,Season         ,$0.00 ,2022-06-27 17:33:00
18949,2022-06-27 13:56:00,C13474267971,1.11E+15,,Hourly         ,$0.76 ,2022-06-27 14:13:00
18952,2022-06-27 13:57:00,C13566003754,1.11E+15,,Hourly         ,$8.31 ,2022-06-27 17:23:00
18953,2022-06-27 13:57:00,C13467921450,1.11E+15,,Hourly         ,$8.93 ,2022-06-27 18:14:00
18957,2022-06-27 13:59:00,C13473110297,1.11E+15,,Hourly         ,$0.73 ,2022-06-27 14:16:00
18959,2022-06-27 14:00:00,C13473657456,0,,Season         ,$0.00 ,2022-06-27 17:08:00
18963,2022-06-27 14:10:00,C13372742891,1.11E+15,,Hourly         ,$7.44 ,2022-06-27 17:16:00
18969,2022-06-27 14:17:00,C13470763271,0,,Season         ,$0.00 ,2022-06-27 20:52:00
18973,2022-06-27 14:27:00,C13472030504,1.11E+15,,Hourly         ,$11.52 ,2022-06-27 18:27:00
18975,2022-06-27 14:28:00,C13388757223,1.11E+15,,Hourly         ,$0.80 ,2022-06-27 14:48:00
18977,2022-06-27 14:34:00,C13472711244,1.11E+15,,Hourly         ,$4.52 ,2022-06-27 16:27:00
18981,2022-06-27 14:44:00,C13472698507,1.11E+15,,Hourly         ,$5.60 ,2022-06-27 17:03:00
18986,2022-06-27 15:07:00,C13473065188,1.11E+15,,Hourly         ,$9.92 ,2022-06-27 18:28:00
18989,2022-06-27 15:10:00,C13474341131,1.11E+15,,Hourly         ,$1.44 ,2022-06-27 15:45:00
18993,2022-06-27 15:12:00,C13565944873,0,,Season         ,$0.00 ,2022-06-27 19:56:00
19004,2022-06-27 15:33:00,C13475125360,1.00E+15,,Hourly         ,$8.88 ,2022-06-27 18:13:00
19005,2022-06-27 15:33:00,C13471137187,0,,Hourly         ,$0.00 ,2022-06-27 18:39:00
19006,2022-06-27 15:33:00,C13565833109,1.11E+15,,Hourly         ,$6.22 ,2022-06-27 22:37:00
19009,2022-06-27 15:36:00,C13060913387,1.01E+15,,Hourly         ,$1.50 ,2022-06-27 16:55:00
19012,2022-06-27 15:39:00,C13389034126,1.11E+15,,Hourly         ,$1.20 ,2022-06-27 16:09:00
19014,2022-06-27 15:40:00,C13473218769,1.11E+15,,Hourly         ,$8.60 ,2022-06-27 18:31:00
19016,2022-06-27 15:43:00,C13474433178,1.11E+15,,Hourly         ,$8.48 ,2022-06-27 18:34:00
19020,2022-06-27 15:49:00,C13566072733,1.11E+15,,Hourly         ,$8.24 ,2022-06-27 18:01:00
19023,2022-06-27 15:53:00,C13475631794,0,,Hourly         ,$0.00 ,2022-06-27 18:24:00
19026,2022-06-27 15:54:00,C13566549187,1.11E+15,,Hourly         ,$8.04 ,2022-06-27 18:15:00
19029,2022-06-27 16:00:00,C13566276953,1.11E+15,,Hourly         ,$4.52 ,2022-06-27 17:53:00
19031,2022-06-27 16:02:00,C13475437961,1.11E+15,,Hourly         ,$7.72 ,2022-06-27 18:10:00
19044,2022-06-27 16:32:00,C13469598222,1.11E+15,,Hourly         ,$3.08 ,2022-06-27 17:49:00
19043,2022-06-27 16:32:00,C13388100892,1.11E+15,,Hourly         ,$0.56 ,2022-06-27 16:46:00
19047,2022-06-27 16:37:00,C13566124253,1.00E+15,,Hourly         ,$4.42 ,2022-06-27 23:21:00
19049,2022-06-27 16:39:00,C13474918004,1.11E+15,,Hourly         ,$2.80 ,2022-06-27 17:48:00
19052,2022-06-27 16:42:00,C13565690911,1.11E+15,,Hourly         ,$2.80 ,2022-06-27 17:51:00
19057,2022-06-27 16:48:00,C13474695295,1.01E+15,,Hourly         ,$1.76 ,2022-06-27 17:32:00
19060,2022-06-27 16:54:00,C13472559981,0,,Season         ,$0.00 ,2022-06-27 22:34:00
19071,2022-06-27 17:07:00,C13471044564,1.11E+15,,Hourly         ,$5.12 ,2022-06-27 19:23:00
19075,2022-06-27 17:09:00,C13475543940,1.11E+15,,Hourly         ,$0.84 ,2022-06-27 17:30:00
19082,2022-06-27 17:19:00,C13472029647,1.11E+15,,Hourly         ,$3.25 ,2022-06-27 22:14:00
19086,2022-06-27 17:24:00,C13566481750,1.11E+15,,Hourly         ,$3.11 ,2022-06-27 21:34:00
19091,2022-06-27 17:31:00,C13468758529,0,,Season         ,$0.00 ,2022-06-27 20:07:00
19096,2022-06-27 17:33:00,C13565800788,1.11E+15,,Hourly         ,$4.08 ,2022-06-27 21:50:00
19099,2022-06-27 17:35:00,C13475252147,1.11E+15,,Hourly         ,$4.00 ,2022-06-27 18:43:00
19101,2022-06-27 17:35:00,C13470441339,1.11E+15,,Hourly         ,$2.80 ,2022-06-27 22:46:00
19106,2022-06-27 17:40:00,C13475013614,1.11E+15,,Hourly         ,$3.80 ,2022-06-27 18:55:00
19109,2022-06-27 17:41:00,C13060118886,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 22:53:00
19112,2022-06-27 17:42:00,C13566520534,1.11E+15,,Hourly         ,$3.72 ,2022-06-27 18:13:00
19120,2022-06-27 17:46:00,C13471743165,1.11E+15,,Hourly         ,$2.49 ,2022-06-27 21:35:00
19116,2022-06-27 17:46:00,C13566249800,1.11E+15,,Hourly         ,$3.56 ,2022-06-27 22:45:00
19125,2022-06-27 17:49:00,C13472386583,1.11E+15,,Hourly         ,$2.41 ,2022-06-27 23:18:00
19131,2022-06-27 17:53:00,C13475312404,1.11E+15,,Hourly         ,$2.30 ,2022-06-27 22:52:00
19134,2022-06-27 17:55:00,C13566215664,1.11E+15,,Hourly         ,$2.24 ,2022-06-27 22:48:00
19136,2022-06-27 17:56:00,C13473726729,1.11E+15,,Hourly         ,$3.16 ,2022-06-27 19:22:00
19138,2022-06-27 17:57:00,C13474759671,1.11E+15,,Hourly         ,$3.12 ,2022-06-27 22:57:00
19141,2022-06-27 17:59:00,C13474509984,1.00E+15,,Hourly         ,$3.04 ,2022-06-27 19:04:00
19144,2022-06-27 18:02:00,C13475634585,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:51:00
19152,2022-06-27 18:05:00,C13469776374,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:13:00
19151,2022-06-27 18:05:00,C13471741268,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:39:00
19157,2022-06-27 18:13:00,C13565958660,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 20:49:00
19168,2022-06-27 18:17:00,C13472481250,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:50:00
19170,2022-06-27 18:18:00,C13474801621,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 18:33:00
19176,2022-06-27 18:21:00,C13471640304,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 23:14:00
19174,2022-06-27 18:21:00,C13473883889,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:53:00
19190,2022-06-27 18:33:00,C13469406287,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 18:53:00
19194,2022-06-27 18:34:00,C13470219513,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:53:00
19197,2022-06-27 18:35:00,C13565767368,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 21:41:00
19202,2022-06-27 18:39:00,C13473646803,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 19:41:00
19206,2022-06-27 18:41:00,C13565823756,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:51:00
19207,2022-06-27 18:41:00,C13566244976,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:52:00
19212,2022-06-27 18:43:00,C13475135862,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 21:40:00
19215,2022-06-27 18:45:00,C13473924664,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:50:00
19216,2022-06-27 18:45:00,C13474870955,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:40:00
19220,2022-06-27 18:47:00,C13469889273,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:50:00
19223,2022-06-27 18:49:00,C13566417476,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 20:32:00
19232,2022-06-27 18:50:00,C13566285566,1.01E+15,,Hourly         ,$3.00 ,2022-06-27 21:24:00
19231,2022-06-27 18:50:00,C13474725772,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:52:00
19227,2022-06-27 18:50:00,C13566500122,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 21:39:00
19226,2022-06-27 18:50:00,C13566524271,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:51:00
19239,2022-06-27 18:53:00,C13566456614,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:45:00
19245,2022-06-27 18:56:00,C13471257769,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 21:13:00
19248,2022-06-27 18:58:00,C13565708734,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 21:52:00
19250,2022-06-27 18:59:00,C13473582403,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 21:40:00
19252,2022-06-27 19:00:00,C13566431012,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:49:00
19256,2022-06-27 19:01:00,C110012345678789,1.11E+15,,Hourly         ,$2.00 ,2022-06-29 00:19:00
19257,2022-06-27 19:01:00,C13060966378,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 22:49:00
19265,2022-06-27 19:02:00,C13471157573,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:52:00
19266,2022-06-27 19:02:00,C13474444703,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:46:00
19263,2022-06-27 19:02:00,C13566360920,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:46:00
19260,2022-06-27 19:02:00,C13059936314,1.11E+15,,Hourly         ,$1.50 ,2022-06-27 22:52:00
19271,2022-06-27 19:04:00,C13475340958,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 21:43:00
19275,2022-06-27 19:05:00,C13474485185,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:48:00
19277,2022-06-27 19:06:00,C13470079022,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:52:00
19280,2022-06-27 19:07:00,C13474471936,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:48:00
19284,2022-06-27 19:08:00,C13471586225,1.00E+15,,Hourly         ,$3.00 ,2022-06-27 21:44:00
19287,2022-06-27 19:11:00,C13474489993,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 23:05:00
19292,2022-06-27 19:14:00,C13565893351,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 21:42:00
19310,2022-06-27 19:31:00,C13474341785,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 22:40:00
19314,2022-06-27 19:35:00,C13475581057,1.01E+15,,Hourly         ,$3.00 ,2022-06-27 23:47:00
19317,2022-06-27 19:40:00,C13565813895,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 23:45:00
19325,2022-06-27 19:48:00,C13474101783,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 23:02:00
19329,2022-06-27 20:07:00,C13474417213,1.01E+15,,Hourly         ,$3.00 ,2022-06-27 22:27:00
19332,2022-06-27 20:10:00,C13470726203,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 21:06:00
19335,2022-06-27 20:11:00,C13474179472,1.11E+15,,Hourly         ,$2.10 ,2022-06-27 23:59:00
19341,2022-06-27 20:31:00,C13565738202,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 20:44:00
19352,2022-06-27 21:00:00,C13468279895,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 22:06:00
19451,2022-06-28 07:13:00,C13474169003,0,,Season         ,$0.00 ,2022-06-28 17:10:00
19453,2022-06-28 07:17:00,C13565920914,1.11E+15,,Hourly         ,$1.84 ,2022-06-28 08:03:00
19455,2022-06-28 07:20:00,C13472055388,0,,Season         ,$0.00 ,2022-06-28 13:14:00
19457,2022-06-28 07:26:00,C13472000375,0,,Season         ,$0.00 ,2022-06-28 14:23:00
19459,2022-06-28 07:32:00,C13473649814,0,,Season         ,$0.00 ,2022-06-28 14:42:00
19461,2022-06-28 07:32:00,C13566119683,0,,Season         ,$0.00 ,2022-06-28 13:43:00
19463,2022-06-28 07:34:00,C13469795041,0,,Season         ,$0.00 ,2022-06-28 18:16:00
19465,2022-06-28 07:36:00,C13473281021,0,,Season         ,$0.00 ,2022-06-28 11:26:00
19468,2022-06-28 07:41:00,C13475314088,1.11E+15,,Hourly         ,$6.76 ,2022-06-28 10:29:00
19470,2022-06-28 07:42:00,C13475594208,0,,Season         ,$0.00 ,2022-06-28 21:05:00
19472,2022-06-28 07:44:00,C13471488496,0,,Season         ,$0.00 ,2022-06-28 10:36:00
19475,2022-06-28 07:46:00,C13470682873,0,,Season         ,$0.00 ,2022-06-28 18:39:00
19477,2022-06-28 07:47:00,C13474742865,1.11E+15,,Hourly         ,$8.41 ,2022-06-28 12:25:00
19481,2022-06-28 07:53:00,C13472905803,0,,Season         ,$0.00 ,2022-06-28 13:48:00
19483,2022-06-28 07:55:00,C13565758101,0,,Season         ,$0.00 ,2022-06-28 10:38:00
19486,2022-06-28 07:57:00,C13061470963,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 13:45:00
19487,2022-06-28 07:57:00,C13565716703,0,,Season         ,$0.00 ,2022-06-28 20:47:00
19489,2022-06-28 07:59:00,C13471654882,0,,Season         ,$0.00 ,2022-06-28 18:18:00
19493,2022-06-28 08:00:00,C13474871862,0,,Season         ,$0.00 ,2022-06-28 18:08:00
19494,2022-06-28 08:00:00,C13475160283,0,,Hourly         ,$0.00 ,2022-06-28 17:07:00
19501,2022-06-28 08:02:00,C13059345639,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 22:47:00
19500,2022-06-28 08:02:00,C110012345678789,1.11E+15,,Hourly         ,$2.00 ,2022-06-29 00:19:00
19498,2022-06-28 08:02:00,C13473115462,0,,Season         ,$0.00 ,2022-06-28 13:20:00
19505,2022-06-28 08:04:00,C13475335941,0,,Season         ,$0.00 ,2022-06-28 14:27:00
19506,2022-06-28 08:04:00,C13473179191,0,,Season         ,$0.00 ,2022-06-28 19:23:00
19507,2022-06-28 08:04:00,C13060185084,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 22:49:00
19511,2022-06-28 08:06:00,C13470763271,0,,Season         ,$0.00 ,2022-06-28 18:40:00
19512,2022-06-28 08:07:00,C13473765670,1.11E+15,,Hourly         ,$22.76 ,2022-06-28 16:50:00
19513,2022-06-28 08:08:00,C13059808448,0,,Season         ,$0.00 ,2022-06-28 20:30:00
19517,2022-06-28 08:14:00,C13474664210,0,,Season         ,$0.00 ,2022-06-28 10:23:00
19520,2022-06-28 08:16:00,C13472997214,0,,Hourly         ,$0.00 ,2022-06-28 23:54:00
19521,2022-06-28 08:17:00,C13472281402,1.11E+15,,Hourly         ,$21.48 ,2022-06-28 16:28:00
19525,2022-06-28 08:18:00,C13471068241,1.11E+15,,Hourly         ,$15.84 ,2022-06-28 14:08:00
19528,2022-06-28 08:19:00,C13468502680,1.11E+15,,Hourly         ,$0.92 ,2022-06-28 08:42:00
19531,2022-06-28 08:19:00,C13471409311,0,,Season         ,$0.00 ,2022-06-28 16:02:00
19532,2022-06-28 08:20:00,C13471299455,0,,Season         ,$0.00 ,2022-06-28 17:54:00
19535,2022-06-28 08:21:00,C13471675903,1.01E+15,,Hourly         ,$23.36 ,2022-06-28 17:19:00
19536,2022-06-28 08:21:00,C13565723047,1.11E+15,,Hourly         ,$7.53 ,2022-06-28 12:27:00
19538,2022-06-28 08:22:00,C13468962964,0,,Hourly         ,$0.00 ,2022-06-28 23:54:00
19540,2022-06-28 08:23:00,C13566113396,1.11E+15,,Hourly         ,$12.53 ,2022-06-28 13:04:00
19542,2022-06-28 08:24:00,C13466939205,1.11E+15,,Hourly         ,$12.09 ,2022-06-28 12:56:00
19545,2022-06-28 08:26:00,C13565755371,0,,Season         ,$0.00 ,2022-06-28 18:43:00
19548,2022-06-28 08:28:00,C13565831856,0,,Season         ,$0.00 ,2022-06-28 17:55:00
19550,2022-06-28 08:30:00,C13472708788,1.11E+15,,Hourly         ,$9.45 ,2022-06-28 12:08:00
19552,2022-06-28 08:32:00,C12365714379,0,,               ,$0.00 ,2022-06-28 21:48:00
19555,2022-06-28 08:34:00,C13473101073,0,,Season         ,$0.00 ,2022-06-28 16:59:00
19557,2022-06-28 08:35:00,C13061063306,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 19:31:00
19558,2022-06-28 08:35:00,C13471825119,0,,Hourly         ,$0.00 ,2022-06-28 18:31:00
19560,2022-06-28 08:35:00,C13474049296,0,,Hourly         ,$0.00 ,2022-06-28 15:58:00
19563,2022-06-28 08:38:00,C13471847790,0,,Season         ,$0.00 ,2022-06-28 09:33:00
19565,2022-06-28 08:39:00,C13566138163,0,,Season         ,$0.00 ,2022-06-28 15:43:00
19567,2022-06-28 08:40:00,C13388315864,1.11E+15,,Hourly         ,$10.65 ,2022-06-28 12:40:00
19569,2022-06-28 08:42:00,C13566531844,0,,Season         ,$0.00 ,2022-06-28 18:42:00
19572,2022-06-28 08:42:00,C13388637773,0,,Hourly         ,$0.00 ,2022-06-28 08:50:00
19574,2022-06-28 08:43:00,C13473069848,1.11E+15,,Hourly         ,$20.64 ,2022-06-28 16:33:00
19577,2022-06-28 08:44:00,C13565884227,1.11E+15,,Hourly         ,$11.99 ,2022-06-28 13:10:00
19579,2022-06-28 08:44:00,C13475045599,0,,Season         ,$0.00 ,2022-06-28 19:05:00
19585,2022-06-28 08:46:00,C13472708712,1.11E+15,,Hourly         ,$20.32 ,2022-06-28 16:28:00
19582,2022-06-28 08:46:00,C13471968078,0,,Season         ,$0.00 ,2022-06-28 18:40:00
19583,2022-06-28 08:46:00,C13565731874,0,,Hourly         ,$0.00 ,2022-06-28 18:48:00
19588,2022-06-28 08:48:00,C13565934889,1.00E+15,,Hourly         ,$20.40 ,2022-06-28 16:32:00
19590,2022-06-28 08:48:00,C13471914526,1.11E+15,,Hourly         ,$20.36 ,2022-06-28 16:31:00
19594,2022-06-28 08:50:00,C13472665169,0,,Hourly         ,$0.00 ,2022-06-28 18:30:00
19599,2022-06-28 08:52:00,C13473629272,1.11E+15,,Hourly         ,$11.37 ,2022-06-28 13:04:00
19601,2022-06-28 08:52:00,C13471701295,1.11E+15,,Hourly         ,$11.62 ,2022-06-28 13:09:00
19605,2022-06-28 08:53:00,C13474863035,0,,Season         ,$0.00 ,2022-06-28 22:11:00
19608,2022-06-28 08:56:00,C13472388224,0,,Season         ,$0.00 ,2022-06-28 18:08:00
19611,2022-06-28 08:57:00,C13473476846,1.11E+15,,Hourly         ,$11.02 ,2022-06-28 13:01:00
